Departamento: ANTIOQUIA, Municipio: MEDELLÍN, Centro Poblado: MEDELLÍN, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 5, Código Municipio: 5001, Código Centro Poblado: 5001000, Latitud: 6,24858636743, Longitud: -75,5760017134, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: COELLO, Centro Poblado: LA BARRIALOSA, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73200, Código Centro Poblado: 73200002, Latitud: 4,47748773742, Longitud: -74,8039118088, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: COELLO, Centro Poblado: LLANO DE LA VIRGEN, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73200, Código Centro Poblado: 73200003, Latitud: 4,253417431, Longitud: -74,918512273, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: COELLO, Centro Poblado: POTRERILLO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73200, Código Centro Poblado: 73200004, Latitud: 4,251601318, Longitud: -74,98290472, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: COELLO, Centro Poblado: VEGA LOS PADRES, Tipo Centro Poblado: CABECERA INSPECCIÓN DE POLICÍA (IP), Código Departamento: 73, Código Municipio: 73200, Código Centro Poblado: 73200005, Latitud: 4,42897437831, Longitud: -74,8337050261, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: COELLO, Centro Poblado: VINDI, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73200, Código Centro Poblado: 73200016, Latitud: 4,44648203673, Longitud: -74,8344306311, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: COELLO, Centro Poblado: CALABOZO, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 73, Código Municipio: 73200, Código Centro Poblado: 73200017, Latitud: 4,28268419711, Longitud: -75,0146974969, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: COYAIMA, Centro Poblado: COYAIMA, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 73, Código Municipio: 73217, Código Centro Poblado: 73217000, Latitud: 3,79803620302, Longitud: -75,193878839, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: COYAIMA, Centro Poblado: CASTILLA, Tipo Centro Poblado: CABECERA INSPECCIÓN DE POLICÍA (IP), Código Departamento: 73, Código Municipio: 73217, Código Centro Poblado: 73217001, Latitud: 3,81975156719, Longitud: -75,0618243772, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: COYAIMA, Centro Poblado: TOTARCO DINDE, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73217, Código Centro Poblado: 73217005, Latitud: 3,72118300636, Longitud: -75,1889662124, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: COYAIMA, Centro Poblado: GUAYAQUIL, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73217, Código Centro Poblado: 73217011, Latitud: 3,69185777476, Longitud: -75,0218453444, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: COYAIMA, Centro Poblado: MESA DE INCA, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73217, Código Centro Poblado: 73217012, Latitud: 3,71864294743, Longitud: -75,0003861178, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: COYAIMA, Centro Poblado: SAN MIGUEL, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73217, Código Centro Poblado: 73217013, Latitud: 3,76648364851, Longitud: -75,0715007113, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: CUNDAY, Centro Poblado: CUNDAY, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 73, Código Municipio: 73226, Código Centro Poblado: 73226000, Latitud: 4,05925948571, Longitud: -74,6922267118, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: CUNDAY, Centro Poblado: LA AURORA, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 73, Código Municipio: 73226, Código Centro Poblado: 73226001, Latitud: 4,01394134674, Longitud: -74,5831238697, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: CUNDAY, Centro Poblado: SAN PABLO, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 73, Código Municipio: 73226, Código Centro Poblado: 73226002, Latitud: 3,93154203002, Longitud: -74,6715035065, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: CUNDAY, Centro Poblado: TRES ESQUINAS, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 73, Código Municipio: 73226, Código Centro Poblado: 73226003, Latitud: 3,86472555356, Longitud: -74,7088960222, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: CUNDAY, Centro Poblado: VALENCIA, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 73, Código Municipio: 73226, Código Centro Poblado: 73226004, Latitud: 3,92264170931, Longitud: -74,742098387, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: CUNDAY, Centro Poblado: VARSOVIA, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 73, Código Municipio: 73226, Código Centro Poblado: 73226005, Latitud: 4,07766305032, Longitud: -74,598819878, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: CUNDAY, Centro Poblado: EL REVÉS, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73226, Código Centro Poblado: 73226008, Latitud: 4,02438673369, Longitud: -74,7256345835, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: DOLORES, Centro Poblado: DOLORES, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 73, Código Municipio: 73236, Código Centro Poblado: 73236000, Latitud: 3,53903159826, Longitud: -74,8968518333, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: DOLORES, Centro Poblado: RIONEGRO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73236, Código Centro Poblado: 73236004, Latitud: 3,64472077422, Longitud: -74,8118615777, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: DOLORES, Centro Poblado: SAN ANDRÉS, Tipo Centro Poblado: CABECERA INSPECCIÓN DE POLICÍA (IP), Código Departamento: 73, Código Municipio: 73236, Código Centro Poblado: 73236005, Latitud: 3,60916145847, Longitud: -74,8319537389, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: DOLORES, Centro Poblado: LOS LLANITOS, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73236, Código Centro Poblado: 73236007, Latitud: 3,62072599885, Longitud: -74,800670382, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: DOLORES, Centro Poblado: LA SOLEDAD, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73236, Código Centro Poblado: 73236010, Latitud: 3,67255103793, Longitud: -74,7620605618, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: DOLORES, Centro Poblado: SAN PEDRO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73236, Código Centro Poblado: 73236011, Latitud: 3,63625053091, Longitud: -74,7682256959, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: ESPINAL, Centro Poblado: EL ESPINAL, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 73, Código Municipio: 73268, Código Centro Poblado: 73268000, Latitud: 4,1513156087, Longitud: -74,8854483928, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: ESPINAL, Centro Poblado: CHICORAL, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 73, Código Municipio: 73268, Código Centro Poblado: 73268001, Latitud: 4,21250278058, Longitud: -74,980619071, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: ESPINAL, Centro Poblado: SAN FRANCISCO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73268, Código Centro Poblado: 73268003, Latitud: 4,18913005262, Longitud: -74,9789673005, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: FALAN, Centro Poblado: FALAN, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 73, Código Municipio: 73270, Código Centro Poblado: 73270000, Latitud: 5,12310402379, Longitud: -74,9530204607, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: FALAN, Centro Poblado: FRÍAS, Tipo Centro Poblado: CABECERA INSPECCIÓN DE POLICÍA (IP), Código Departamento: 73, Código Municipio: 73270, Código Centro Poblado: 73270001, Latitud: 5,03158099664, Longitud: -75,0140008165, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: FALAN, Centro Poblado: PIEDECUESTA, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73270, Código Centro Poblado: 73270004, Latitud: 5,12386634078, Longitud: -74,9671049716, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: FLANDES, Centro Poblado: FLANDES, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 73, Código Municipio: 73275, Código Centro Poblado: 73275000, Latitud: 4,2763717138, Longitud: -74,8187677213, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: FLANDES, Centro Poblado: EL COLEGIO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73275, Código Centro Poblado: 73275001, Latitud: 4,21706086711, Longitud: -74,8306886561, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: FLANDES, Centro Poblado: PARADERO I, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73275, Código Centro Poblado: 73275005, Latitud: 4,22334876027, Longitud: -74,8284568492, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: FLANDES, Centro Poblado: CONDOMINIO SANTA ANA Y PALMA REAL, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 73, Código Municipio: 73275, Código Centro Poblado: 73275009, Latitud: 4,21062222454, Longitud: -74,8559008997, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: FLANDES, Centro Poblado: CONDOMINIO VILLA ESPERANZA, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 73, Código Municipio: 73275, Código Centro Poblado: 73275010, Latitud: 4,2480816549, Longitud: -74,8385029505, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: FRESNO, Centro Poblado: FRESNO, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 73, Código Municipio: 73283, Código Centro Poblado: 73283000, Latitud: 5,15363945469, Longitud: -75,0356196095, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: FRESNO, Centro Poblado: BETANIA, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 73, Código Municipio: 73283, Código Centro Poblado: 73283001, Latitud: 5,28060693082, Longitud: -75,0101406219, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: FRESNO, Centro Poblado: EL TABLAZO, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 73, Código Municipio: 73283, Código Centro Poblado: 73283003, Latitud: 5,193824271, Longitud: -75,082054126, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: FRESNO, Centro Poblado: LA AGUADITA, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 73, Código Municipio: 73283, Código Centro Poblado: 73283004, Latitud: 5,143974582, Longitud: -75,114549876, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: FRESNO, Centro Poblado: SAN BERNARDO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73283, Código Centro Poblado: 73283008, Latitud: 5,21272976267, Longitud: -75,076668725, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: FRESNO, Centro Poblado: PARTIDAS, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 73, Código Municipio: 73283, Código Centro Poblado: 73283013, Latitud: 5,160995648, Longitud: -75,097640991, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: GUAMO, Centro Poblado: GUAMO, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 73, Código Municipio: 73319, Código Centro Poblado: 73319000, Latitud: 4,03100475679, Longitud: -74,9681289601, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: GUAMO, Centro Poblado: LA CHAMBA, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73319, Código Centro Poblado: 73319002, Latitud: 4,02540667574, Longitud: -74,8679029309, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: GUAMO, Centro Poblado: RINCÓN SANTO CENTRO, Tipo Centro Poblado: CABECERA INSPECCIÓN DE POLICÍA (IP), Código Departamento: 73, Código Municipio: 73319, Código Centro Poblado: 73319004, Latitud: 4,00303400624, Longitud: -74,900546998, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: GUAMO, Centro Poblado: CHIPUELO ORIENTE, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 73, Código Municipio: 73319, Código Centro Poblado: 73319005, Latitud: 4,01250543482, Longitud: -74,8841934938, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: GUAMO, Centro Poblado: LA TROJA, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 73, Código Municipio: 73319, Código Centro Poblado: 73319009, Latitud: 4,00246791853, Longitud: -74,8883501639, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: GUAMO, Centro Poblado: LOMA DE LUISA, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 73, Código Municipio: 73319, Código Centro Poblado: 73319010, Latitud: 4,086934746, Longitud: -75,010719429, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: GUAMO, Centro Poblado: CAÑADA EL RODEO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73319, Código Centro Poblado: 73319013, Latitud: 4,120976605, Longitud: -74,986691102, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: GUAMO, Centro Poblado: PUEBLO NUEVO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73319, Código Centro Poblado: 73319015, Latitud: 4,09293818891, Longitud: -74,9577478092, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: GUAMO, Centro Poblado: CEREZUELA LAS GARZAS, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73319, Código Centro Poblado: 73319016, Latitud: 4,09262630102, Longitud: -74,9270714044, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: HERVEO, Centro Poblado: HERVEO, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 73, Código Municipio: 73347, Código Centro Poblado: 73347000, Latitud: 5,08023410848, Longitud: -75,1771319171, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: HERVEO, Centro Poblado: LETRAS, Tipo Centro Poblado: CABECERA INSPECCIÓN DE POLICÍA (IP), Código Departamento: 73, Código Municipio: 73347, Código Centro Poblado: 73347003, Latitud: 5,049931846, Longitud: -75,328137034, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: HERVEO, Centro Poblado: MESONES, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73347, Código Centro Poblado: 73347004, Latitud: 5,13426637896, Longitud: -75,1932880101, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: HERVEO, Centro Poblado: PADUA, Tipo Centro Poblado: CABECERA INSPECCIÓN DE POLICÍA (IP), Código Departamento: 73, Código Municipio: 73347, Código Centro Poblado: 73347005, Latitud: 5,13368354935, Longitud: -75,1428777635, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: HONDA, Centro Poblado: HONDA, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 73, Código Municipio: 73349, Código Centro Poblado: 73349000, Latitud: 5,2015089, Longitud: -74,741577974, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: HONDA, Centro Poblado: PERICO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73349, Código Centro Poblado: 73349001, Latitud: 5,28252715741, Longitud: -74,7336787401, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: ICONONZO, Centro Poblado: ICONONZO, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 73, Código Municipio: 73352, Código Centro Poblado: 73352000, Latitud: 4,17643908974, Longitud: -74,5319791006, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: ICONONZO, Centro Poblado: BALCONCITOS, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73352, Código Centro Poblado: 73352001, Latitud: 4,07217171052, Longitud: -74,5205404904, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: ICONONZO, Centro Poblado: BOQUERÓN, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73352, Código Centro Poblado: 73352002, Latitud: 4,25756293122, Longitud: -74,5489674275, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: ICONONZO, Centro Poblado: MUNDO NUEVO, Tipo Centro Poblado: CABECERA INSPECCIÓN DE POLICÍA (IP), Código Departamento: 73, Código Municipio: 73352, Código Centro Poblado: 73352003, Latitud: 4,02384568015, Longitud: -74,5305573372, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: ICONONZO, Centro Poblado: PATECUINDE, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73352, Código Centro Poblado: 73352005, Latitud: 4,09371143104, Longitud: -74,5875129789, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: ICONONZO, Centro Poblado: EL TRIUNFO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73352, Código Centro Poblado: 73352007, Latitud: 4,08506601254, Longitud: -74,5486671058, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: LÉRIDA, Centro Poblado: LÉRIDA, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 73, Código Municipio: 73408, Código Centro Poblado: 73408000, Latitud: 4,86202531088, Longitud: -74,9106356889, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: LÉRIDA, Centro Poblado: DELICIAS, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 73, Código Municipio: 73408, Código Centro Poblado: 73408001, Latitud: 4,8312877936, Longitud: -75,0028292692, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: LÉRIDA, Centro Poblado: SAN FRANCISCO DE LA SIERRA, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 73, Código Municipio: 73408, Código Centro Poblado: 73408002, Latitud: 4,79977235202, Longitud: -74,9366467357, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: LÉRIDA, Centro Poblado: PADILLA, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 73, Código Municipio: 73408, Código Centro Poblado: 73408003, Latitud: 4,95409904887, Longitud: -74,9670658484, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: LÉRIDA, Centro Poblado: IGUASITOS, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 73, Código Municipio: 73408, Código Centro Poblado: 73408005, Latitud: 4,84462477143, Longitud: -74,8588460457, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: LÍBANO, Centro Poblado: LÍBANO, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 73, Código Municipio: 73411, Código Centro Poblado: 73411000, Latitud: 4,92041843293, Longitud: -75,0619532821, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: LÍBANO, Centro Poblado: CONVENIO, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 73, Código Municipio: 73411, Código Centro Poblado: 73411002, Latitud: 4,94985581576, Longitud: -74,9939371653, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: LÍBANO, Centro Poblado: SAN FERNANDO, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 73, Código Municipio: 73411, Código Centro Poblado: 73411006, Latitud: 4,82967002429, Longitud: -75,0842831536, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: LÍBANO, Centro Poblado: SANTA TERESA, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 73, Código Municipio: 73411, Código Centro Poblado: 73411007, Latitud: 4,797850933, Longitud: -75,051637154, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: LÍBANO, Centro Poblado: TIERRADENTRO, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 73, Código Municipio: 73411, Código Centro Poblado: 73411008, Latitud: 4,8624365294, Longitud: -75,008992024, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: LÍBANO, Centro Poblado: CAMPO ALEGRE, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 73, Código Municipio: 73411, Código Centro Poblado: 73411009, Latitud: 4,910105088, Longitud: -75,039807423, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: SAN SEBASTIÁN DE MARIQUITA, Centro Poblado: SAN SEBASTIÁN DE MARIQUITA, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 73, Código Municipio: 73443, Código Centro Poblado: 73443000, Latitud: 5,19969320383, Longitud: -74,8892907058, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: SAN SEBASTIÁN DE MARIQUITA, Centro Poblado: EL HATILLO, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 73, Código Municipio: 73443, Código Centro Poblado: 73443001, Latitud: 5,227943361, Longitud: -74,99379523, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: SAN SEBASTIÁN DE MARIQUITA, Centro Poblado: LA CABAÑA, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 73, Código Municipio: 73443, Código Centro Poblado: 73443002, Latitud: 5,264287367, Longitud: -74,972507256, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: SAN SEBASTIÁN DE MARIQUITA, Centro Poblado: PITALITO, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 73, Código Municipio: 73443, Código Centro Poblado: 73443003, Latitud: 5,2616093137, Longitud: -75,0056305212, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: SAN SEBASTIÁN DE MARIQUITA, Centro Poblado: LA ALBANIA, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 73, Código Municipio: 73443, Código Centro Poblado: 73443004, Latitud: 5,30054479301, Longitud: -74,9113948236, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: SAN SEBASTIÁN DE MARIQUITA, Centro Poblado: CAMELIAS, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 73, Código Municipio: 73443, Código Centro Poblado: 73443006, Latitud: 5,246059525, Longitud: -74,994927227, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: SAN SEBASTIÁN DE MARIQUITA, Centro Poblado: LA PARROQUIA, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 73, Código Municipio: 73443, Código Centro Poblado: 73443008, Latitud: 5,19440563822, Longitud: -74,9407395299, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: SAN SEBASTIÁN DE MARIQUITA, Centro Poblado: LAS MARÍAS, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 73, Código Municipio: 73443, Código Centro Poblado: 73443009, Latitud: 5,238203323, Longitud: -75,008761586, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: MELGAR, Centro Poblado: MELGAR, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 73, Código Municipio: 73449, Código Centro Poblado: 73449000, Latitud: 4,20394596681, Longitud: -74,6409314721, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: MELGAR, Centro Poblado: CUALAMANÁ, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73449, Código Centro Poblado: 73449001, Latitud: 4,188765629, Longitud: -74,58044588, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: MELGAR, Centro Poblado: ÁGUILA, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73449, Código Centro Poblado: 73449004, Latitud: 4,16380085028, Longitud: -74,5897256564, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: MELGAR, Centro Poblado: BALCONES DEL SUMAPAZ, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73449, Código Centro Poblado: 73449006, Latitud: 4,24882754573, Longitud: -74,6175093882, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: TOLIMA, Municipio: MELGAR, Centro Poblado: EL RUBY, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 73, Código Municipio: 73449, Código Centro Poblado: 73449008, Latitud: 4,17402239836, Longitud: -74,695668518, Distrito: nan, Tipo Municipio: MUNICIPIO
